Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
12;;;;-0.02;0.00;0.05;0.1;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;;0.075;;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;;0.075;;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;14;0.000;ε_x;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;ε_x;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;;0.131;γ_xy;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;γ_xy;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;γ_xz;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;γ_xz;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;κ_x;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;κ_x;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;κ_y;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;κ_y;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;κ_z;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;κ_z;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;;;;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
14;15;0.000;;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;;0.037;;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;;0.037;;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
Extremes;15;0.000;ε_x;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;ε_x;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;;0.056;γ_xy;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;γ_xy;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;γ_xz;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;γ_xz;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;κ_x;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;κ_x;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;κ_y;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;κ_y;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;κ_z;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;κ_z;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
Total;;;;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
14;;;;-0.02;0.00;-0.04;-0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
;;;;;;;;;;
15;17;0.000;;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;17;0.000;;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;;1.500;;-0.02;0.00;0.07;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;;1.500;;-0.02;0.00;0.07;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;16;4.000;;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;16;4.000;;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;16;4.000;ε_x;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;17;0.000;ε_x;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;16;4.000;γ_xy;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;17;0.000;γ_xy;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;;3.500;γ_xz;-0.02;0.00;0.08;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;17;0.000;γ_xz;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;16;4.000;κ_x;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;;1.500;κ_x;-0.02;0.00;0.07;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;16;4.000;κ_y;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;17;0.000;κ_y;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;16;4.000;κ_z;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;17;0.000;κ_z;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;;;;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
16;18;0.000;;-0.02;0.00;-0.10;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;;-0.02;0.00;-0.10;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;;1.500;;-0.02;0.00;-0.09;0.0;-0.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;;1.500;;-0.02;0.00;-0.09;0.0;-0.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;19;4.000;;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;19;4.000;;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;19;4.000;ε_x;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;ε_x;-0.02;0.00;-0.10;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;19;4.000;γ_xy;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;γ_xy;-0.02;0.00;-0.10;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;;3.333;γ_xz;-0.02;0.00;-0.09;0.0;-1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;γ_xz;-0.02;0.00;-0.10;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;;2.500;κ_x;-0.02;0.00;-0.09;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;κ_x;-0.02;0.00;-0.10;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;κ_y;-0.02;0.00;-0.10;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;19;4.000;κ_y;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;19;4.000;κ_z;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;κ_z;-0.02;0.00;-0.10;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-0.02;0.00;-0.09;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;;;;-0.02;0.00;-0.10;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
17;19;0.000;;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;83;1.650;;-0.02;0.00;0.11;0.1;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;83;1.650;ε_x;-0.02;0.00;0.11;0.1;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;19;0.000;ε_x;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;83;1.650;γ_xy;-0.02;0.00;0.11;0.1;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;19;0.000;γ_xy;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;19;0.000;γ_xz;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;83;1.650;γ_xz;-0.02;0.00;0.11;0.1;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;83;1.650;κ_x;-0.02;0.00;0.11;0.1;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;19;0.000;κ_x;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;83;1.650;κ_y;-0.02;0.00;0.11;0.1;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;19;0.000;κ_y;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;19;0.000;κ_z;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;83;1.650;κ_z;-0.02;0.00;0.11;0.1;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;0.11;0.1;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;;;;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
18;20;0.000;;-0.02;0.00;0.05;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
18;86;1.575;;-0.02;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;86;1.575;ε_x;-0.02;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
18;20;0.000;ε_x;-0.02;0.00;0.05;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
18;86;1.575;γ_xy;-0.02;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
18;20;0.000;γ_xy;-0.02;0.00;0.05;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
18;20;0.000;γ_xz;-0.02;0.00;0.05;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
18;86;1.575;γ_xz;-0.02;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
18;20;0.000;κ_x;-0.02;0.00;0.05;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
18;;1.378;κ_x;-0.02;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
18;86;1.575;κ_y;-0.02;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
18;20;0.000;κ_y;-0.02;0.00;0.05;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
18;86;1.575;κ_z;-0.02;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
18;20;0.000;κ_z;-0.02;0.00;0.05;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-0.02;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
18;;;;-0.02;0.00;0.05;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
19;21;0.000;;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;;0.075;;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;;0.075;;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;100;0.150;;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;21;0.000;ε_x;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;100;0.150;ε_x;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;;0.113;γ_xy;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;21;0.000;γ_xy;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;21;0.000;γ_xz;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;100;0.150;γ_xz;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;100;0.150;κ_x;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;21;0.000;κ_x;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;100;0.150;κ_y;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;21;0.000;κ_y;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;21;0.000;κ_z;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;100;0.150;κ_z;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;;;;-0.01;0.00;0.01;0.1;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
20;22;0.000;;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;;0.037;;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;;0.037;;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;97;0.075;;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
Extremes;22;0.000;ε_x;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;97;0.075;ε_x;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;22;0.000;γ_xy;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;22;0.000;γ_xy;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;22;0.000;γ_xz;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;97;0.075;γ_xz;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;22;0.000;κ_x;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;97;0.075;κ_x;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;22;0.000;κ_y;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;97;0.075;κ_y;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;97;0.075;κ_z;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;22;0.000;κ_z;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
Total;;;;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
20;;;;-0.02;0.00;-0.04;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
;;;;;;;;;;
21;24;0.000;;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;24;0.000;;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;;1.500;;-0.02;0.00;0.07;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;;1.500;;-0.02;0.00;0.07;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;23;4.000;;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;23;4.000;;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;23;4.000;ε_x;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;24;0.000;ε_x;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;23;4.000;γ_xy;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;24;0.000;γ_xy;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;;3.500;γ_xz;-0.02;0.00;0.08;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;24;0.000;γ_xz;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;23;4.000;κ_x;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;;0.500;κ_x;-0.02;0.00;0.07;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;23;4.000;κ_y;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;24;0.000;κ_y;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;23;4.000;κ_z;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;24;0.000;κ_z;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-0.02;0.00;0.08;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;;;;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
22;25;0.000;;-0.02;0.00;-0.09;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;;-0.02;0.00;-0.09;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;;1.500;;-0.02;0.00;-0.09;0.0;-0.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;;1.500;;-0.02;0.00;-0.09;0.0;-0.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;26;4.000;;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;26;4.000;;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;26;4.000;ε_x;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;ε_x;-0.02;0.00;-0.09;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;26;4.000;γ_xy;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;γ_xy;-0.02;0.00;-0.09;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;;3.333;γ_xz;-0.02;0.00;-0.09;0.0;-1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;γ_xz;-0.02;0.00;-0.09;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;κ_x;-0.02;0.00;-0.09;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;26;4.000;κ_x;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;κ_y;-0.02;0.00;-0.09;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;26;4.000;κ_y;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;κ_z;-0.02;0.00;-0.09;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;26;4.000;κ_z;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-0.02;0.00;-0.09;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;;;;-0.02;0.00;-0.09;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
23;26;0.000;;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;55;1.650;;-0.02;0.00;0.10;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;55;1.650;ε_x;-0.02;0.00;0.10;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;26;0.000;ε_x;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;26;0.000;γ_xy;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;55;1.650;γ_xy;-0.02;0.00;0.10;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;26;0.000;γ_xz;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;55;1.650;γ_xz;-0.02;0.00;0.10;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;55;1.650;κ_x;-0.02;0.00;0.10;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;26;0.000;κ_x;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;55;1.650;κ_y;-0.02;0.00;0.10;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;26;0.000;κ_y;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;26;0.000;κ_z;-0.02;0.00;0.11;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;;1.031;κ_z;-0.02;0.00;0.11;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;0.11;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;;;;-0.02;0.00;0.10;0.0;-1.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
24;27;0.000;;-0.01;0.00;0.05;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.575 m
24;59;1.575;;-0.01;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;59;1.575;ε_x;-0.01;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
24;27;0.000;ε_x;-0.01;0.00;0.05;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.575 m
24;27;0.000;γ_xy;-0.01;0.00;0.05;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.575 m
24;59;1.575;γ_xy;-0.01;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
24;27;0.000;γ_xz;-0.01;0.00;0.05;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.575 m
24;59;1.575;γ_xz;-0.01;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
24;59;1.575;κ_x;-0.01;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
24;27;0.000;κ_x;-0.01;0.00;0.05;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.575 m
24;59;1.575;κ_y;-0.01;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
24;27;0.000;κ_y;-0.01;0.00;0.05;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.575 m
24;27;0.000;κ_z;-0.01;0.00;0.05;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.575 m
24;;1.181;κ_z;-0.01;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-0.01;0.00;0.05;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
24;;;;-0.01;0.00;0.05;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
25;28;0.000;;-0.01;0.00;0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
25;;0.075;;-0.01;0.00;0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
25;;0.075;;-0.01;0.00;0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
25;76;0.150;;-0.01;0.00;0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;28;0.000;ε_x;-0.01;0.00;0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
25;76;0.150;ε_x;-0.01;0.00;0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
25;28;0.000;γ_xy;-0.01;0.00;0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
25;;0.131;γ_xy;-0.01;0.00;0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
